id,source_table,source_id,asset_type,category,content_hebrew,title_hebrew,description_hebrew,keywords,acupoints,metadata,search_vector,embedding,created_at,updated_at
3725,module_ui_quick_questions_20260129,309,quick_question,מערכת הלב וכלי הדם,כיצד משפרים את זרימת הדם?,כיצד משפרים את זרימת הדם?,,,,,"'את':3,8 'הדם':5,10 'זרימת':4,9 'כיצד':1,6 'משפרים':2,7",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3726,module_ui_quick_questions_20260129,310,quick_question,מערכת הלב וכלי הדם,מהי חשיבות השן (Shen) לבריאות הלב?,מהי חשיבות השן (Shen) לבריאות הלב?,,,,,"'shen':4,10 'הלב':6,12 'השן':3,9 'חשיבות':2,8 'לבריאות':5,11 'מהי':1,7",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3727,module_ui_quick_questions_20260129,311,quick_question,מערכת הלב וכלי הדם,כיצד מונעים מחלות לב לפי TCM?,כיצד מונעים מחלות לב לפי TCM?,,,,,"'tcm':6,12 'כיצד':1,7 'לב':4,10 'לפי':5,11 'מונעים':2,8 'מחלות':3,9",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3728,module_ui_quick_questions_20260129,312,quick_question,מערכת הלב וכלי הדם,מהם הצמחים התומכים בבריאות הלב?,מהם הצמחים התומכים בבריאות הלב?,,,,,"'בבריאות':4,9 'הלב':5,10 'הצמחים':2,7 'התומכים':3,8 'מהם':1,6",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3729,module_ui_quick_questions_20260129,313,quick_question,נוסחאות צמחים,מהם העקרונות לבניית נוסחת צמחים?,מהם העקרונות לבניית נוסחת צמחים?,,,,,"'העקרונות':2,7 'לבניית':3,8 'מהם':1,6 'נוסחת':4,9 'צמחים':5,10",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3730,module_ui_quick_questions_20260129,314,quick_question,נוסחאות צמחים,כיצד משנים נוסחה קלאסית למטופל ספציפי?,כיצד משנים נוסחה קלאסית למטופל ספציפי?,,,,,"'כיצד':1,7 'למטופל':5,11 'משנים':2,8 'נוסחה':3,9 'ספציפי':6,12 'קלאסית':4,10",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3731,module_ui_quick_questions_20260129,315,quick_question,נוסחאות צמחים,מהי נוסחת Si Jun Zi Tang ולמה היא משמשת?,מהי נוסחת Si Jun Zi Tang ולמה היא משמשת?,,,,,"'jun':4,13 'si':3,12 'tang':6,15 'zi':5,14 'היא':8,17 'ולמה':7,16 'מהי':1,10 'משמשת':9,18 'נוסחת':2,11",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3732,module_ui_quick_questions_20260129,316,quick_question,נוסחאות צמחים,כיצד משתמשים ב-Xiao Yao San?,כיצד משתמשים ב-Xiao Yao San?,,,,,"'san':7,14 'xiao':5,12 'yao':6,13 'ב':4,11 'ב-xiao':3,10 'כיצד':1,8 'משתמשים':2,9",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3733,module_ui_quick_questions_20260129,317,quick_question,נוסחאות צמחים,מהי נוסחת Liu Wei Di Huang Wan?,מהי נוסחת Liu Wei Di Huang Wan?,,,,,"'di':5,12 'huang':6,13 'liu':3,10 'wan':7,14 'wei':4,11 'מהי':1,8 'נוסחת':2,9",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3734,module_ui_quick_questions_20260129,318,quick_question,נוסחאות צמחים,כיצד מטפלים בצינון עם Ma Huang Tang?,כיצד מטפלים בצינון עם Ma Huang Tang?,,,,,"'huang':6,13 'ma':5,12 'tang':7,14 'בצינון':3,10 'כיצד':1,8 'מטפלים':2,9 'עם':4,11",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3735,module_ui_quick_questions_20260129,319,quick_question,נוסחאות צמחים,מהי נוסחת Gui Pi Tang ומתי משתמשים בה?,מהי נוסחת Gui Pi Tang ומתי משתמשים בה?,,,,,"'gui':3,11 'pi':4,12 'tang':5,13 'בה':8,16 'ומתי':6,14 'מהי':1,9 'משתמשים':7,15 'נוסחת':2,10",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3736,module_ui_quick_questions_20260129,320,quick_question,נוסחאות צמחים,כיצד מחליטים על מינון ותדירות נטילה?,כיצד מחליטים על מינון ותדירות נטילה?,,,,,"'ותדירות':5,11 'כיצד':1,7 'מחליטים':2,8 'מינון':4,10 'נטילה':6,12 'על':3,9",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3737,module_ui_quick_questions_20260129,321,quick_question,נוסחאות צמחים,מהם הצמחים האסורים בהריון?,מהם הצמחים האסורים בהריון?,,,,,"'בהריון':4,8 'האסורים':3,7 'הצמחים':2,6 'מהם':1,5",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3738,module_ui_quick_questions_20260129,322,quick_question,נוסחאות צמחים,כיצד מתאימים נוסחאות לגילאים שונים?,כיצד מתאימים נוסחאות לגילאים שונים?,,,,,"'כיצד':1,6 'לגילאים':4,9 'מתאימים':2,7 'נוסחאות':3,8 'שונים':5,10",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3739,module_ui_quick_questions_20260129,323,quick_question,נוסחאות צמחים,מהן האינטראקציות החשובות בין צמחים לתרופות?,מהן האינטראקציות החשובות בין צמחים לתרופות?,,,,,"'בין':4,10 'האינטראקציות':2,8 'החשובות':3,9 'לתרופות':6,12 'מהן':1,7 'צמחים':5,11",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3740,module_ui_quick_questions_20260129,324,quick_question,נוסחאות צמחים,כיצד מעריכים את איכות הצמחים?,כיצד מעריכים את איכות הצמחים?,,,,,"'איכות':4,9 'את':3,8 'הצמחים':5,10 'כיצד':1,6 'מעריכים':2,7",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3741,module_ui_quick_questions_20260129,325,quick_question,מוקסה וכוסות רוח,מהם סוגי המוקסה השונים וכיצד בוחרים ביניהם?,מהם סוגי המוקסה השונים וכיצד בוחרים ביניהם?,,,,,"'בוחרים':6,13 'ביניהם':7,14 'המוקסה':3,10 'השונים':4,11 'וכיצד':5,12 'מהם':1,8 'סוגי':2,9",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3742,module_ui_quick_questions_20260129,326,quick_question,מוקסה וכוסות רוח,מתי מועדפת מוקסה על דיקור?,מתי מועדפת מוקסה על דיקור?,,,,,"'דיקור':5,10 'מועדפת':2,7 'מוקסה':3,8 'מתי':1,6 'על':4,9",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3743,module_ui_quick_questions_20260129,327,quick_question,מוקסה וכוסות רוח,מהם הנקודות החשובות לטיפול במוקסה?,מהם הנקודות החשובות לטיפול במוקסה?,,,,,"'במוקסה':5,10 'החשובות':3,8 'הנקודות':2,7 'לטיפול':4,9 'מהם':1,6",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3744,module_ui_quick_questions_20260129,328,quick_question,מוקסה וכוסות רוח,כיצד מוקסה מחממת את הגוף ומגרשת קור?,כיצד מוקסה מחממת את הגוף ומגרשת קור?,,,,,"'את':4,11 'הגוף':5,12 'ומגרשת':6,13 'כיצד':1,8 'מוקסה':2,9 'מחממת':3,10 'קור':7,14",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3745,module_ui_quick_questions_20260129,329,quick_question,מוקסה וכוסות רוח,מהם ההתוויות הנגד למוקסה?,מהם ההתוויות הנגד למוקסה?,,,,,"'ההתוויות':2,6 'הנגד':3,7 'למוקסה':4,8 'מהם':1,5",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3746,module_ui_quick_questions_20260129,330,quick_question,מוקסה וכוסות רוח,כיצד מבצעים טכניקת מוקסה ישירה?,כיצד מבצעים טכניקת מוקסה ישירה?,,,,,"'טכניקת':3,8 'ישירה':5,10 'כיצד':1,6 'מבצעים':2,7 'מוקסה':4,9",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3747,module_ui_quick_questions_20260129,331,quick_question,מוקסה וכוסות רוח,מהם סוגי כוסות הרוח השונים?,מהם סוגי כוסות הרוח השונים?,,,,,"'הרוח':4,9 'השונים':5,10 'כוסות':3,8 'מהם':1,6 'סוגי':2,7",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3748,module_ui_quick_questions_20260129,332,quick_question,מוקסה וכוסות רוח,כיצד מפרשים סימני כוסות רוח?,כיצד מפרשים סימני כוסות רוח?,,,,,"'כוסות':4,9 'כיצד':1,6 'מפרשים':2,7 'סימני':3,8 'רוח':5,10",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3749,module_ui_quick_questions_20260129,333,quick_question,מוקסה וכוסות רוח,מתי משתמשים בכוסות רוח נעות?,מתי משתמשים בכוסות רוח נעות?,,,,,"'בכוסות':3,8 'משתמשים':2,7 'מתי':1,6 'נעות':5,10 'רוח':4,9",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3750,module_ui_quick_questions_20260129,334,quick_question,מוקסה וכוסות רוח,מהם היתרונות של כוסות רוח לטיפול בכאב?,מהם היתרונות של כוסות רוח לטיפול בכאב?,,,,,"'בכאב':7,14 'היתרונות':2,9 'כוסות':4,11 'לטיפול':6,13 'מהם':1,8 'רוח':5,12 'של':3,10",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3751,module_ui_quick_questions_20260129,335,quick_question,מוקסה וכוסות רוח,כיצד משלבים כוסות רוח עם דיקור?,כיצד משלבים כוסות רוח עם דיקור?,,,,,"'דיקור':6,12 'כוסות':3,9 'כיצד':1,7 'משלבים':2,8 'עם':5,11 'רוח':4,10",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3752,module_ui_quick_questions_20260129,336,quick_question,מוקסה וכוסות רוח,מהם ההתוויות הנגד לכוסות רוח?,מהם ההתוויות הנגד לכוסות רוח?,,,,,"'ההתוויות':2,7 'הנגד':3,8 'לכוסות':4,9 'מהם':1,6 'רוח':5,10",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3753,module_ui_quick_questions_20260129,337,quick_question,מוקסה וכוסות רוח,כיצד מטפלים בצינון עם מוקסה?,כיצד מטפלים בצינון עם מוקסה?,,,,,"'בצינון':3,8 'כיצד':1,6 'מוקסה':5,10 'מטפלים':2,7 'עם':4,9",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3754,module_ui_quick_questions_20260129,338,quick_question,מוקסה וכוסות רוח,כיצד מלמדים מטופלים לבצע מוקסה עצמית?,כיצד מלמדים מטופלים לבצע מוקסה עצמית?,,,,,"'כיצד':1,7 'לבצע':4,10 'מוקסה':5,11 'מטופלים':3,9 'מלמדים':2,8 'עצמית':6,12",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3755,module_ui_quick_questions_20260129,339,quick_question,כלי הדם המיוחדים,מהם שמונת כלי הדם המיוחדים (Qi Jing Ba Mai)?,מהם שמונת כלי הדם המיוחדים (Qi Jing Ba Mai)?,,,,,"'ba':8,17 'jing':7,16 'mai':9,18 'qi':6,15 'הדם':4,13 'המיוחדים':5,14 'כלי':3,12 'מהם':1,10 'שמונת':2,11",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3756,module_ui_quick_questions_20260129,340,quick_question,כלי הדם המיוחדים,מה תפקיד ה-Du Mai (כלי השליט)?,מה תפקיד ה-Du Mai (כלי השליט)?,,,,,"'du':5,13 'mai':6,14 'ה':4,12 'ה-du':3,11 'השליט':8,16 'כלי':7,15 'מה':1,9 'תפקיד':2,10",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3757,module_ui_quick_questions_20260129,341,quick_question,כלי הדם המיוחדים,כיצד ה-Ren Mai (כלי התפיסה) משפיע על הפוריות?,כיצד ה-Ren Mai (כלי התפיסה) משפיע על הפוריות?,,,,,"'mai':5,15 'ren':4,14 'ה':3,13 'ה-ren':2,12 'הפוריות':10,20 'התפיסה':7,17 'כיצד':1,11 'כלי':6,16 'משפיע':8,18 'על':9,19",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3758,module_ui_quick_questions_20260129,342,quick_question,כלי הדם המיוחדים,מהו הקשר בין Chong Mai לדם?,מהו הקשר בין Chong Mai לדם?,,,,,"'chong':4,10 'mai':5,11 'בין':3,9 'הקשר':2,8 'לדם':6,12 'מהו':1,7",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3759,module_ui_quick_questions_20260129,343,quick_question,כלי הדם המיוחדים,כיצד Dai Mai (כלי החגורה) קשור לבעיות במותניים?,כיצד Dai Mai (כלי החגורה) קשור לבעיות במותניים?,,,,,"'dai':2,10 'mai':3,11 'במותניים':8,16 'החגורה':5,13 'כיצד':1,9 'כלי':4,12 'לבעיות':7,15 'קשור':6,14",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3760,module_ui_quick_questions_20260129,344,quick_question,כלי הדם המיוחדים,מהם נקודות הפתיחה והסגירה של כל כלי מיוחד?,מהם נקודות הפתיחה והסגירה של כל כלי מיוחד?,,,,,"'הפתיחה':3,11 'והסגירה':4,12 'כל':6,14 'כלי':7,15 'מהם':1,9 'מיוחד':8,16 'נקודות':2,10 'של':5,13",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3761,module_ui_quick_questions_20260129,345,quick_question,כלי הדם המיוחדים,כיצד משתמשים ב-Yang Wei Mai לבעיות חוץ?,כיצד משתמשים ב-Yang Wei Mai לבעיות חוץ?,,,,,"'mai':7,16 'wei':6,15 'yang':5,14 'ב':4,13 'ב-yang':3,12 'חוץ':9,18 'כיצד':1,10 'לבעיות':8,17 'משתמשים':2,11",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3762,module_ui_quick_questions_20260129,346,quick_question,כלי הדם המיוחדים,מהו תפקיד Yin Wei Mai?,מהו תפקיד Yin Wei Mai?,,,,,"'mai':5,10 'wei':4,9 'yin':3,8 'מהו':1,6 'תפקיד':2,7",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3763,module_ui_quick_questions_20260129,347,quick_question,כלי הדם המיוחדים,כיצד Yang Qiao Mai משפיע על השינה?,כיצד Yang Qiao Mai משפיע על השינה?,,,,,"'mai':4,11 'qiao':3,10 'yang':2,9 'השינה':7,14 'כיצד':1,8 'משפיע':5,12 'על':6,13",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3764,module_ui_quick_questions_20260129,348,quick_question,כלי הדם המיוחדים,מהו הקשר בין Yin Qiao Mai לעיניים?,מהו הקשר בין Yin Qiao Mai לעיניים?,,,,,"'mai':6,13 'qiao':5,12 'yin':4,11 'בין':3,10 'הקשר':2,9 'לעיניים':7,14 'מהו':1,8",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3765,module_ui_quick_questions_20260129,349,quick_question,כלי הדם המיוחדים,כיצד משלבים כלים מיוחדים בטיפול?,כיצד משלבים כלים מיוחדים בטיפול?,,,,,"'בטיפול':5,10 'כיצד':1,6 'כלים':3,8 'מיוחדים':4,9 'משלבים':2,7",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3766,module_ui_quick_questions_20260129,350,quick_question,כלי הדם המיוחדים,מהם הסימפטומים של חוסר איזון בכלים המיוחדים?,מהם הסימפטומים של חוסר איזון בכלים המיוחדים?,,,,,"'איזון':5,12 'בכלים':6,13 'המיוחדים':7,14 'הסימפטומים':2,9 'חוסר':4,11 'מהם':1,8 'של':3,10",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3767,module_ui_quick_questions_20260129,351,quick_question,כלי הדם המיוחדים,כיצד מטפלים בבעיות הורמונליות דרך הכלים המיוחדים?,כיצד מטפלים בבעיות הורמונליות דרך הכלים המיוחדים?,,,,,"'בבעיות':3,10 'דרך':5,12 'הורמונליות':4,11 'הכלים':6,13 'המיוחדים':7,14 'כיצד':1,8 'מטפלים':2,9",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3768,module_ui_quick_questions_20260129,352,quick_question,כלי הדם המיוחדים,מהי חשיבות הכלים המיוחדים בטיפול בטראומה?,מהי חשיבות הכלים המיוחדים בטיפול בטראומה?,,,,,"'בטיפול':5,11 'בטראומה':6,12 'הכלים':3,9 'המיוחדים':4,10 'חשיבות':2,8 'מהי':1,7",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3769,module_ui_quick_questions_20260129,353,quick_question,כלי הדם המיוחדים,כיצד הכלים המיוחדים קשורים לצ\'אקרות?,כיצד הכלים המיוחדים קשורים לצ\'אקרות?,,,,,"'אקרות':6,12 'הכלים':2,8 'המיוחדים':3,9 'כיצד':1,7 'לצ':5,11 'קשורים':4,10",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3770,module_ui_quick_questions_20260129,354,quick_question,דיקור אוזן,מהי מפת האוזן ואיך היא משקפת את הגוף?,מהי מפת האוזן ואיך היא משקפת את הגוף?,,,,,"'את':7,15 'האוזן':3,11 'הגוף':8,16 'היא':5,13 'ואיך':4,12 'מהי':1,9 'מפת':2,10 'משקפת':6,14",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
3771,module_ui_quick_questions_20260129,355,quick_question,דיקור אוזן,כיצד מאתרים נקודות רגישות באוזן?,כיצד מאתרים נקודות רגישות באוזן?,,,,,"'באוזן':5,10 'כיצד':1,6 'מאתרים':2,7 'נקודות':3,8 'רגישות':4,9",,2026-01-30 13:32:59.171859+00,2026-01-30 13:32:59.171859+00
