id,category,question_hebrew,answer_hebrew,acupoint_codes,description_hebrew,pharmacopeia_hebrew,source_file,created_at,updated_at,search_vector,search_keywords,search_updated_at
5162,high_energy_states,דיבור מהיר/לא עצור? - מניעה?,"דיבור מהיר (אש לב עולה) - REN14, PC6, HT7.","[""REN14"",""PC6"",""HT7""]",REN14: מוריד לב | PC6: מרגיע | HT7: שן,גן מאי דאזהו - לב אש,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,"'energy':15 'high':14 'ht7':13 'pc6':12 'ren14':11 'states':16 'אש':8 'דיבור':1,6 'לא':3 'לב':9 'מהיר':2,7 'מניעה':5 'עולה':10 'עצור':4","[""דיבור מהיר"",""לב"",""אש לב"",""עצור"",""לא עצור"",""מהיר לא"",""דיבור"",""מהיר אש"",""עצור מניעה"",""מהיר"",""מניעה""]",2026-01-30 10:31:31.587105+00
5163,high_energy_states,שינה מופרעת אנרגיה גבוהה? - נקודות מרכזיות?,"שינה אנרגיה (יאנג לא יורד) - KI1, HT7, ANMIAN.","[""KI1"",""HT7"",""ANMIAN""]",KI1: מוריד יאנג | HT7: שינה | ANMIAN: מרגיע,טיאנג וואן שין - יאנג ירידה,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,"'anmian':14 'energy':16 'high':15 'ht7':13 'ki1':12 'states':17 'אנרגיה':3,8 'גבוהה':4 'יאנג':9 'יורד':11 'לא':10 'מופרעת':2 'מרכזיות':6 'נקודות':5 'שינה':1,7","[""מופרעת אנרגיה"",""נקודות מרכזיות"",""שינה אנרגיה"",""מופרעת"",""מרכזיות"",""גבוהה נקודות"",""גב"",""יאנג לא"",""יורד"",""לא יורד"",""יאנג"",""שינה"",""אנרגיה"",""נקודות"",""אנרגיה גבוהה"",""שינה מופרעת"",""גבוהה""]",2026-01-30 10:31:31.587105+00
5164,high_energy_states,שינה מופרעת אנרגיה גבוהה? - צמחי מקררים?,"שינה אנרגיה (יאנג לא יורד) - KI1, HT7, ANMIAN.","[""KI1"",""HT7"",""ANMIAN""]",KI1: מוריד יאנג | HT7: שינה | ANMIAN: מרגיע,טיאנג וואן שין - יאנג ירידה,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,"'anmian':14 'energy':16 'high':15 'ht7':13 'ki1':12 'states':17 'אנרגיה':3,8 'גבוהה':4 'יאנג':9 'יורד':11 'לא':10 'מופרעת':2 'מקררים':6 'צמחי':5 'שינה':1,7","[""מופרעת אנרגיה"",""שינה אנרגיה"",""מופרעת"",""גבוהה צמחי"",""יאנג לא"",""גב"",""צמחי"",""יורד"",""צמחי מקררים"",""לא יורד"",""יאנג"",""מקררים"",""שינה"",""אנרגיה"",""אנרגיה גבוהה"",""שינה מופרעת"",""גבוהה""]",2026-01-30 10:31:31.587105+00
5165,high_energy_states,שינה מופרעת אנרגיה גבוהה? - איך מטפלים?,"שינה אנרגיה (יאנג לא יורד) - KI1, HT7, ANMIAN.","[""KI1"",""HT7"",""ANMIAN""]",KI1: מוריד יאנג | HT7: שינה | ANMIAN: מרגיע,טיאנג וואן שין - יאנג ירידה,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,"'anmian':14 'energy':16 'high':15 'ht7':13 'ki1':12 'states':17 'איך':5 'אנרגיה':3,8 'גבוהה':4 'יאנג':9 'יורד':11 'לא':10 'מופרעת':2 'מטפלים':6 'שינה':1,7","[""מופרעת אנרגיה"",""שינה אנרגיה"",""מופרעת"",""יאנג לא"",""איך"",""גב"",""גבוהה איך"",""מטפלים"",""יורד"",""לא יורד"",""יאנג"",""איך מטפלים"",""שינה"",""אנרגיה"",""אנרגיה גבוהה"",""שינה מופרעת"",""גבוהה""]",2026-01-30 10:31:31.587105+00
5166,high_energy_states,שינה מופרעת אנרגיה גבוהה? - סימני אזהרה?,"שינה אנרגיה (יאנג לא יורד) - KI1, HT7, ANMIAN.","[""KI1"",""HT7"",""ANMIAN""]",KI1: מוריד יאנג | HT7: שינה | ANMIAN: מרגיע,טיאנג וואן שין - יאנג ירידה,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,"'anmian':14 'energy':16 'high':15 'ht7':13 'ki1':12 'states':17 'אזהרה':6 'אנרגיה':3,8 'גבוהה':4 'יאנג':9 'יורד':11 'לא':10 'מופרעת':2 'סימני':5 'שינה':1,7","[""מופרעת אנרגיה"",""שינה אנרגיה"",""מופרעת"",""יאנג לא"",""גב"",""יורד"",""לא יורד"",""יאנג"",""אזהרה"",""גבוהה סימני"",""שינה"",""אנרגיה"",""סימני"",""סימני אזהרה"",""אנרגיה גבוהה"",""שינה מופרעת"",""גבוהה""]",2026-01-30 10:31:31.587105+00
5167,high_energy_states,שינה מופרעת אנרגיה גבוהה? - מניעה?,"שינה אנרגיה (יאנג לא יורד) - KI1, HT7, ANMIAN.","[""KI1"",""HT7"",""ANMIAN""]",KI1: מוריד יאנג | HT7: שינה | ANMIAN: מרגיע,טיאנג וואן שין - יאנג ירידה,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,"'anmian':13 'energy':15 'high':14 'ht7':12 'ki1':11 'states':16 'אנרגיה':3,7 'גבוהה':4 'יאנג':8 'יורד':10 'לא':9 'מופרעת':2 'מניעה':5 'שינה':1,6","[""מופרעת אנרגיה"",""שינה אנרגיה"",""מופרעת"",""גבוהה מניעה"",""יאנג לא"",""גב"",""יורד"",""לא יורד"",""יאנג"",""שינה"",""אנרגיה"",""אנרגיה גבוהה"",""מניעה"",""שינה מופרעת"",""גבוהה""]",2026-01-30 10:31:31.587105+00
5168,high_energy_states,תנועתיות יתר? - נקודות מרכזיות?,"תנועה מוגזמת (רוח פנימית) - LV3, GB20, PC6.","[""LV3"",""GB20"",""PC6""]",LV3: מרגיע רוח | GB20: ראש | PC6: חזה,שיאו יאו - רוח,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,'energy':13 'gb20':10 'high':12 'lv3':9 'pc6':11 'states':14 'יתר':2 'מוגזמת':6 'מרכזיות':4 'נקודות':3 'פנימית':8 'רוח':7 'תנועה':5 'תנועתיות':1,"[""נקודות מרכזיות"",""תנועה מוגזמת"",""מרכזיות"",""פנימית"",""תנועתיות"",""רוח"",""תנועתיות יתר"",""יתר"",""יתר נקודות"",""מוגזמת רוח"",""נקודות"",""רוח פנימית""]",2026-01-30 10:31:31.587105+00
5169,high_energy_states,תנועתיות יתר? - צמחי מקררים?,"תנועה מוגזמת (רוח פנימית) - LV3, GB20, PC6.","[""LV3"",""GB20"",""PC6""]",LV3: מרגיע רוח | GB20: ראש | PC6: חזה,שיאו יאו - רוח,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,'energy':13 'gb20':10 'high':12 'lv3':9 'pc6':11 'states':14 'יתר':2 'מוגזמת':6 'מקררים':4 'פנימית':8 'צמחי':3 'רוח':7 'תנועה':5 'תנועתיות':1,"[""תנועה מוגזמת"",""צמחי"",""פנימית"",""תנועתיות"",""צמחי מקררים"",""תנועתיות יתר"",""יתר"",""יתר צמחי"",""מקררים"",""מוגזמת רוח"",""רוח"",""רוח פנימית""]",2026-01-30 10:31:31.587105+00
5170,high_energy_states,תנועתיות יתר? - איך מטפלים?,"תנועה מוגזמת (רוח פנימית) - LV3, GB20, PC6.","[""LV3"",""GB20"",""PC6""]",LV3: מרגיע רוח | GB20: ראש | PC6: חזה,שיאו יאו - רוח,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,'energy':13 'gb20':10 'high':12 'lv3':9 'pc6':11 'states':14 'איך':3 'יתר':2 'מוגזמת':6 'מטפלים':4 'פנימית':8 'רוח':7 'תנועה':5 'תנועתיות':1,"[""תנועה מוגזמת"",""מטפלים"",""איך"",""פנימית"",""תנועתיות"",""רוח"",""תנועתיות יתר"",""יתר"",""איך מטפלים"",""יתר איך"",""מוגזמת רוח"",""רוח פנימית""]",2026-01-30 10:31:31.587105+00
5171,high_energy_states,תנועתיות יתר? - סימני אזהרה?,"תנועה מוגזמת (רוח פנימית) - LV3, GB20, PC6.","[""LV3"",""GB20"",""PC6""]",LV3: מרגיע רוח | GB20: ראש | PC6: חזה,שיאו יאו - רוח,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,'energy':13 'gb20':10 'high':12 'lv3':9 'pc6':11 'states':14 'אזהרה':4 'יתר':2 'מוגזמת':6 'סימני':3 'פנימית':8 'רוח':7 'תנועה':5 'תנועתיות':1,"[""תנועה מוגזמת"",""יתר סימני"",""פנימית"",""תנועתיות"",""רוח"",""תנועתיות יתר"",""יתר"",""סימני"",""אזהרה"",""מוגזמת רוח"",""סימני אזהרה"",""רוח פנימית""]",2026-01-30 10:31:31.587105+00
5172,high_energy_states,תנועתיות יתר? - מניעה?,"תנועה מוגזמת (רוח פנימית) - LV3, GB20, PC6.","[""LV3"",""GB20"",""PC6""]",LV3: מרגיע רוח | GB20: ראש | PC6: חזה,שיאו יאו - רוח,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,'energy':12 'gb20':9 'high':11 'lv3':8 'pc6':10 'states':13 'יתר':2 'מוגזמת':5 'מניעה':3 'פנימית':7 'רוח':6 'תנועה':4 'תנועתיות':1,"[""תנועה מוגזמת"",""פנימית"",""תנועתיות"",""יתר מניעה"",""תנועתיות יתר"",""יתר"",""מוגזמת רוח"",""רוח"",""רוח פנימית"",""מניעה""]",2026-01-30 10:31:31.587105+00
5173,high_energy_states,אופוריה מוגזמת? - נקודות מרכזיות?,"אופוריה (שמחה פתולוגית) - HT7, PC6, SP6.","[""HT7"",""PC6"",""SP6""]",HT7: לב | PC6: שמחה | SP6: מאזן,גי שן יינג לב,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,"'energy':12 'high':11 'ht7':8 'pc6':9 'sp6':10 'states':13 'אופוריה':1,5 'מוגזמת':2 'מרכזיות':4 'נקודות':3 'פתולוגית':7 'שמחה':6","[""נקודות מרכזיות"",""שמחה פתולוגית"",""מרכזיות"",""אופוריה מוגזמת"",""שמחה"",""אופוריה"",""אופוריה שמחה"",""נקודות"",""פתולוגית"",""מוגזמת נקודות"",""מוגזמת""]",2026-01-30 10:31:31.587105+00
5174,high_energy_states,אופוריה מוגזמת? - צמחי מקררים?,"אופוריה (שמחה פתולוגית) - HT7, PC6, SP6.","[""HT7"",""PC6"",""SP6""]",HT7: לב | PC6: שמחה | SP6: מאזן,גי שן יינג לב,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,"'energy':12 'high':11 'ht7':8 'pc6':9 'sp6':10 'states':13 'אופוריה':1,5 'מוגזמת':2 'מקררים':4 'פתולוגית':7 'צמחי':3 'שמחה':6","[""שמחה פתולוגית"",""מוגזמת צמחי"",""אופוריה מוגזמת"",""צמחי"",""שמחה"",""אופוריה"",""צמחי מקררים"",""מקררים"",""אופוריה שמחה"",""פתולוגית"",""מוגזמת""]",2026-01-30 10:31:31.587105+00
5175,high_energy_states,אופוריה מוגזמת? - איך מטפלים?,"אופוריה (שמחה פתולוגית) - HT7, PC6, SP6.","[""HT7"",""PC6"",""SP6""]",HT7: לב | PC6: שמחה | SP6: מאזן,גי שן יינג לב,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,"'energy':12 'high':11 'ht7':8 'pc6':9 'sp6':10 'states':13 'אופוריה':1,5 'איך':3 'מוגזמת':2 'מטפלים':4 'פתולוגית':7 'שמחה':6","[""שמחה פתולוגית"",""אופוריה מוגזמת"",""מטפלים"",""איך"",""שמחה"",""אופוריה"",""איך מטפלים"",""אופוריה שמחה"",""פתולוגית"",""מוגזמת איך"",""מוגזמת""]",2026-01-30 10:31:31.587105+00
5176,high_energy_states,אופוריה מוגזמת? - סימני אזהרה?,"אופוריה (שמחה פתולוגית) - HT7, PC6, SP6.","[""HT7"",""PC6"",""SP6""]",HT7: לב | PC6: שמחה | SP6: מאזן,גי שן יינג לב,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,"'energy':12 'high':11 'ht7':8 'pc6':9 'sp6':10 'states':13 'אופוריה':1,5 'אזהרה':4 'מוגזמת':2 'סימני':3 'פתולוגית':7 'שמחה':6","[""שמחה פתולוגית"",""אופוריה מוגזמת"",""שמחה"",""אופוריה"",""אזהרה"",""מוגזמת סימני"",""סימני"",""אופוריה שמחה"",""סימני אזהרה"",""פתולוגית"",""מוגזמת""]",2026-01-30 10:31:31.587105+00
5177,high_energy_states,אופוריה מוגזמת? - מניעה?,"אופוריה (שמחה פתולוגית) - HT7, PC6, SP6.","[""HT7"",""PC6"",""SP6""]",HT7: לב | PC6: שמחה | SP6: מאזן,גי שן יינג לב,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,"'energy':11 'high':10 'ht7':7 'pc6':8 'sp6':9 'states':12 'אופוריה':1,4 'מוגזמת':2 'מניעה':3 'פתולוגית':6 'שמחה':5","[""שמחה פתולוגית"",""אופוריה מוגזמת"",""שמחה"",""אופוריה"",""מוגזמת מניעה"",""אופוריה שמחה"",""פתולוגית"",""מניעה"",""מוגזמת""]",2026-01-30 10:31:31.587105+00
5178,high_energy_states,מחשבות מהירות/לא מסודרות? - נקודות מרכזיות?,"מחשבות (שן מוסחת) - Yintang, HT7, DU24.","[""Yintang"",""HT7"",""DU24""]",Yintang: מצח | HT7: שן | DU24: מצח,סואן זאו אנ שין,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,"'du24':12 'energy':14 'high':13 'ht7':11 'states':15 'yintang':10 'לא':3 'מהירות':2 'מוסחת':9 'מחשבות':1,7 'מסודרות':4 'מרכזיות':6 'נקודות':5 'שן':8","[""נקודות מרכזיות"",""מחשבות"",""לא מסודרות"",""מרכזיות"",""מסודרות נקודות"",""מהירות לא"",""מסודרות"",""שן מוסחת"",""מהירות"",""מחשבות שן"",""מחשבות מהירות"",""נקודות"",""מוסחת""]",2026-01-30 10:31:31.587105+00
5179,high_energy_states,מחשבות מהירות/לא מסודרות? - צמחי מקררים?,"מחשבות (שן מוסחת) - Yintang, HT7, DU24.","[""Yintang"",""HT7"",""DU24""]",Yintang: מצח | HT7: שן | DU24: מצח,סואן זאו אנ שין,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,"'du24':12 'energy':14 'high':13 'ht7':11 'states':15 'yintang':10 'לא':3 'מהירות':2 'מוסחת':9 'מחשבות':1,7 'מסודרות':4 'מקררים':6 'צמחי':5 'שן':8","[""מחשבות"",""לא מסודרות"",""מהירות לא"",""צמחי"",""מסודרות"",""מסודרות צמחי"",""מהירות"",""צמחי מקררים"",""שן מוסחת"",""מקררים"",""מחשבות שן"",""מחשבות מהירות"",""מוסחת""]",2026-01-30 10:31:31.587105+00
5180,high_energy_states,מחשבות מהירות/לא מסודרות? - איך מטפלים?,"מחשבות (שן מוסחת) - Yintang, HT7, DU24.","[""Yintang"",""HT7"",""DU24""]",Yintang: מצח | HT7: שן | DU24: מצח,סואן זאו אנ שין,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,"'du24':12 'energy':14 'high':13 'ht7':11 'states':15 'yintang':10 'איך':5 'לא':3 'מהירות':2 'מוסחת':9 'מחשבות':1,7 'מטפלים':6 'מסודרות':4 'שן':8","[""מחשבות"",""מסודרות איך"",""לא מסודרות"",""איך"",""מהירות לא"",""מטפלים"",""מסודרות"",""שן מוסחת"",""מהירות"",""איך מטפלים"",""מחשבות שן"",""מחשבות מהירות"",""מוסחת""]",2026-01-30 10:31:31.587105+00
5181,high_energy_states,מחשבות מהירות/לא מסודרות? - סימני אזהרה?,"מחשבות (שן מוסחת) - Yintang, HT7, DU24.","[""Yintang"",""HT7"",""DU24""]",Yintang: מצח | HT7: שן | DU24: מצח,סואן זאו אנ שין,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,"'du24':12 'energy':14 'high':13 'ht7':11 'states':15 'yintang':10 'אזהרה':6 'לא':3 'מהירות':2 'מוסחת':9 'מחשבות':1,7 'מסודרות':4 'סימני':5 'שן':8","[""מחשבות"",""לא מסודרות"",""מהירות לא"",""מסודרות"",""שן מוסחת"",""מהירות"",""אזהרה"",""סימני"",""מחשבות שן"",""מחשבות מהירות"",""סימני אזהרה"",""מוסחת"",""מסודרות סימני""]",2026-01-30 10:31:31.587105+00
5182,high_energy_states,מחשבות מהירות/לא מסודרות? - מניעה?,"מחשבות (שן מוסחת) - Yintang, HT7, DU24.","[""Yintang"",""HT7"",""DU24""]",Yintang: מצח | HT7: שן | DU24: מצח,סואן זאו אנ שין,tcm_high_energy_states_hebrew_100qa,2026-01-30 03:55:47.784238+00,2026-01-30 10:31:31.587105+00,"'du24':11 'energy':13 'high':12 'ht7':10 'states':14 'yintang':9 'לא':3 'מהירות':2 'מוסחת':8 'מחשבות':1,6 'מניעה':5 'מסודרות':4 'שן':7","[""מחשבות"",""לא מסודרות"",""מהירות לא"",""מסודרות"",""שן מוסחת"",""מהירות"",""מחשבות שן"",""מחשבות מהירות"",""מסודרות מניעה"",""מוסחת"",""מניעה""]",2026-01-30 10:31:31.587105+00
7578,nutrition,מה מזון מומלץ לטיפול בחסר יין?,"לחסר יין ממליצים מזונות מזינים ומלחחים: שורש מנה, שזיפים שחורים, זרעי שומשום שחור, פטריות שיטאקה, אצות, דלעת, בננות בוגרות, חלב סויה, אגוזים, ביצים. להימנע ממזון חריף, מטוגן, אלכוהול.","[""KI3"",""KI6"",""SP6""]","KI3: מחזק יין כליות | KI6: מזין יין כליות ומחזק נוזלים | SP6: מזין דם ויין, מרגיע","שורש מנה (Rehmannia glutinosa), שזיפים שחורים (Prunus nigra), זרעי שומשום (Sesamum indicum)",nutrition_hebrew_75qa.csv,2026-01-30 04:43:44.6233+00,2026-01-30 10:31:31.587105+00,"'nutrition':35 'אגוזים':28 'אלכוהול':34 'אצות':22 'בוגרות':25 'בחסר':5 'ביצים':29 'בננות':24 'דלעת':23 'ומלחחים':12 'זרעי':17 'חלב':26 'חריף':32 'יין':6,8 'להימנע':30 'לחסר':7 'לטיפול':4 'מה':1 'מומלץ':3 'מזון':2 'מזונות':10 'מזינים':11 'מטוגן':33 'ממזון':31 'ממליצים':9 'מנה':14 'סויה':27 'פטריות':20 'שומשום':18 'שורש':13 'שזיפים':15 'שחור':19 'שחורים':16 'שיטאקה':21","[""טיפול"",""אלכוהול"",""מזון"",""מזון מומלץ"",""בחסר"",""שורש"",""מה מזון"",""בחסר יין"",""יין"",""דלעת"",""שיטאקה אצות"",""מומלץ"",""לטיפול"",""מומלץ לטיפול"",""לטיפול בחסר""]",2026-01-30 10:31:31.587105+00
